id_discharge,formula_pretty,formation_energy_per_atom,volume,density,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-770684,LiCr2O4,-2.22895360369048,273.906404135551,4.24202461812961,0.052869458531743,3,24,21,11.8571428571429,6.93877551020408,8,1,87,86,63.8571428571429,26.4489795918367,87,6.941,51.9961,45.0551,24.9901142857143,15.4319918367347,15.9994,54.8,2180,2125.2,718.984285714286,834.86612244898,54.8,1,16,15,11,5.71428571428571,16,2,4,2,2.57142857142857,0.816326530612245,2,66,139,73,95.7142857142857,33.9591836734694,66,0.98,3.44,2.46,2.58,0.982857142857143,3.44,1,2,1,1.57142857142857,0.489795918367347,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,5.28571428571429,1.22448979591837,6,0,1,1,0.428571428571429,0.489795918367347,0,0,2,2,1.14285714285714,0.979591836734694,2,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,3,1.71428571428571,2,9.105,16.5933333333,7.4883333333,10.7704761904714,1.90340136053878,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105,106.285714285714,12
mp-780312,Li5(FeO2)4,-1.84859470421569,311.034330364428,4.12238259480608,0.07724308705882,3,26,23,10.7647058823529,7.16955017301038,8,1,87,86,54.1764705882353,31.280276816609,87,6.941,55.845,48.904,22.7106,15.5926588235294,15.9994,54.8,1811,1756.2,585.344117647059,576.779238754325,54.8,1,16,15,9.70588235294118,5.92387543252595,16,2,4,2,2.47058823529412,0.719723183391004,2,66,132,66,99.7647058823529,31.7785467128028,66,0.98,3.44,2.46,2.33764705882353,1.03750865051903,3.44,1,2,1,1.70588235294118,0.41522491349481,2,0,4,4,1.88235294117647,1.99307958477509,4,0,6,6,1.41176470588235,2.15916955017301,0,0,0,0,0,0,0,1,8,7,5,2.35294117647059,6,0,1,1,0.294117647058823,0.41522491349481,0,0,2,2,0.941176470588235,0.996539792387543,2,0,4,4,0.941176470588235,1.43944636678201,0,0,0,0,0,0,0,1,4,3,2.17647058823529,0.858131487889273,2,9.105,16.5933333333,7.4883333333,11.6898039215588,2.8844290657301,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.496626541176471,0.759546474740485,0,12,229,217,126.882352941176,108.124567474048,12
mp-771191,Li5Co7O16,-1.47717053023809,535.793670867125,4.35890619838956,0.034704778151379,3,27,24,11.8571428571429,7.57142857142857,8,1,87,86,64.3928571428571,25.8367346938776,87,6.941,58.933195,51.992195,25.1152773214286,16.9089588392857,15.9994,54.8,1768,1713.2,554.330357142857,606.834821428572,54.8,1,16,15,11.5714285714286,5.06122448979592,16,2,4,2,2.5,0.75,2,66,128,62,92.0714285714286,29.7959183673469,66,0.98,3.44,2.46,2.61071428571429,0.947755102040816,3.44,1,2,1,1.82142857142857,0.293367346938775,2,0,4,4,2.28571428571429,1.95918367346939,4,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,9,8,5.85714285714286,1.73469387755102,6,0,1,1,0.178571428571429,0.293367346938775,0,0,2,2,1.14285714285714,0.979591836734694,2,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,3,2,2.07142857142857,0.464285714285714,2,9.105,16.5933333333,7.4883333333,10.7272023809464,2.0950467686977,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.3871178,0.5806767,0,12,229,217,96.25,96.2857142857143,12
mp-849547,Li5Cr4O8,-2.21920186803922,312.600200654059,3.93816931914373,0.101365760000002,3,24,21,10.2941176470588,6.44982698961938,8,1,87,86,52.7647058823529,32.2214532871972,87,6.941,51.9961,45.0551,21.8049764705882,14.2075875432526,15.9994,54.8,2180,2125.2,672.167647058824,709.568166089965,54.8,1,16,15,9.23529411764706,6.36678200692042,16,2,4,2,2.47058823529412,0.719723183391004,2,66,139,73,101.411764705882,33.3287197231834,66,0.98,3.44,2.46,2.29764705882353,1.07515570934256,3.44,1,2,1,1.47058823529412,0.498269896193772,2,0,4,4,1.88235294117647,1.99307958477509,4,0,5,5,1.17647058823529,1.79930795847751,0,0,0,0,0,0,0,1,6,5,4.52941176470588,2.07612456747405,6,0,1,1,0.529411764705882,0.498269896193772,0,0,2,2,0.941176470588235,0.996539792387543,2,0,5,5,1.17647058823529,1.79930795847751,0,0,0,0,0,0,0,1,6,5,2.64705882352941,1.57785467128028,2,9.105,16.5933333333,7.4883333333,11.7980392156765,2.8207612456609,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,126.882352941176,108.124567474048,12
mp-771894,Li3FeO3,-1.94074066357143,287.636109123229,2.87881929727927,0.073545367678576,3,26,23,8.42857142857143,5.02040816326531,3,1,87,86,45.5714285714286,38.2040816326531,1,6.941,55.845,48.904,17.8094571428571,10.8672979591837,6.941,54.8,1811,1756.2,476.638571428571,381.24612244898,54.8,1,16,15,8.42857142857143,6.48979591836735,1,2,4,2,2.28571428571429,0.489795918367347,2,66,132,66,102,30.8571428571429,66,0.98,3.44,2.46,2.15571428571429,1.10081632653061,0.98,1,2,1,1.57142857142857,0.489795918367347,1,0,4,4,1.71428571428571,1.95918367346939,0,0,6,6,0.857142857142857,1.46938775510204,0,0,0,0,0,0,0,1,8,7,4.14285714285714,2.69387755102041,1,0,1,1,0.428571428571429,0.489795918367347,0,0,2,2,0.857142857142857,0.979591836734694,0,0,4,4,0.571428571428571,0.979591836734694,0,0,0,0,0,0,0,1,4,3,1.85714285714286,0.73469387755102,1,9.105,16.5933333333,7.4883333333,12.5464285714143,3.46877551018775,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.301523257142857,0.516897012244898,0,12,229,217,136,106.285714285714,12
mp-772492,Li3V12O29,-2.37368458534091,529.96046381807,3.43445025262437,0.042285380454544,3,23,20,11.75,6.13636363636364,8,1,87,86,69.9545454545455,22.4690082644628,87,6.941,50.9415,44.0005,24.9114454545455,14.1982115702479,15.9994,54.8,2183,2128.2,662.415227272727,829.409876033058,54.8,1,16,15,11.9772727272727,5.30268595041322,16,2,4,2,2.54545454545455,0.793388429752066,2,66,153,87,93.9545454545454,36.849173553719,66,0.98,3.44,2.46,2.77863636363636,0.871797520661157,3.44,1,2,1,1.93181818181818,0.127066115702479,2,0,4,4,2.63636363636364,1.79752066115703,4,0,3,3,0.818181818181818,1.1900826446281,0,0,0,0,0,0,0,1,6,5,5.38636363636364,0.808884297520661,6,0,1,1,0.0681818181818182,0.127066115702479,0,0,2,2,1.31818181818182,0.898760330578512,2,0,7,7,1.90909090909091,2.77685950413223,0,0,0,0,0,0,0,1,7,6,3.29545454545455,2.02066115702479,2,9.105,16.5933333333,7.4883333333,10.6805681818159,2.07688533057552,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,85.9772727272727,97.5154958677686,12
mp-774032,LiCr2O4,-2.25835187547619,294.214128436977,3.94922472139287,0.02347118674603,3,24,21,11.8571428571429,6.93877551020408,8,1,87,86,63.8571428571429,26.4489795918367,87,6.941,51.9961,45.0551,24.9901142857143,15.4319918367347,15.9994,54.8,2180,2125.2,718.984285714286,834.86612244898,54.8,1,16,15,11,5.71428571428571,16,2,4,2,2.57142857142857,0.816326530612245,2,66,139,73,95.7142857142857,33.9591836734694,66,0.98,3.44,2.46,2.58,0.982857142857143,3.44,1,2,1,1.57142857142857,0.489795918367347,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,5.28571428571429,1.22448979591837,6,0,1,1,0.428571428571429,0.489795918367347,0,0,2,2,1.14285714285714,0.979591836734694,2,0,5,5,1.42857142857143,2.04081632653061,0,0,0,0,0,0,0,1,6,5,3,1.71428571428571,2,9.105,16.5933333333,7.4883333333,10.7704761904714,1.90340136053878,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105,106.285714285714,12
mp-773010,LiFe23O32,-1.61869483488095,629.814856072942,4.75464239775244,0.05704862513393,3,26,23,15.3035714285714,8.78635204081633,8,1,87,86,72.3214285714286,16.7755102040816,87,6.941,55.845,48.904,32.2028,19.4203785714286,15.9994,54.8,1811,1756.2,783.219464285714,844.248297193878,54.8,1,16,15,12.4464285714286,4.06122448979592,16,2,4,2,2.82142857142857,0.968112244897959,2,66,132,66,94.2142857142857,32.2448979591837,66,0.98,3.44,2.46,2.73482142857143,0.805918367346939,3.44,1,2,1,1.98214285714286,0.0350765306122448,2,0,4,4,2.28571428571429,1.95918367346939,4,0,6,6,2.46428571428571,2.90433673469388,0,0,0,0,0,0,0,1,8,7,6.73214285714286,1.04145408163265,6,0,1,1,0.0178571428571429,0.0350765306122449,0,0,2,2,1.14285714285714,0.979591836734694,2,0,4,4,1.64285714285714,1.93622448979592,0,0,0,0,0,0,0,1,4,3,2.80357142857143,0.982780612244898,2,9.105,16.5933333333,7.4883333333,9.90613095238036,0.915578231291837,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.866879364285714,1.02167925076531,0,12,229,217,105,106.285714285714,12
mp-851075,Li4V5O12,-2.42692984753968,1062.90379629881,2.96495885554456,0.087437716309518,3,23,20,10.6190476190476,5.89569160997732,8,1,87,86,60.8571428571429,29.8775510204082,87,6.941,50.9415,44.0005,22.5935380952381,13.4990294784581,15.9994,54.8,2183,2128.2,637.493333333333,735.955555555556,54.8,1,16,15,10.5238095238095,6.25850340136055,16,2,4,2,2.47619047619048,0.72562358276644,2,66,153,87,98.5238095238095,37.1700680272109,66,0.98,3.44,2.46,2.54047619047619,1.02802721088435,3.44,1,2,1,1.80952380952381,0.308390022675737,2,0,4,4,2.28571428571429,1.95918367346939,4,0,3,3,0.714285714285714,1.08843537414966,0,0,0,0,0,0,0,1,6,5,4.80952380952381,1.45124716553288,6,0,1,1,0.19047619047619,0.308390022675737,0,0,2,2,1.14285714285714,0.979591836734694,2,0,7,7,1.66666666666667,2.53968253968254,0,0,0,0,0,0,0,1,7,6,3,1.9047619047619,2,9.105,16.5933333333,7.4883333333,11.4611111111048,2.69269841269116,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,105,106.285714285714,12
mp-1177476,Li3V5O12,-2.4203375465,199.056798232236,3.90009641012113,0.094241457999993,3,23,20,11,6,8,1,87,86,63.85,27.78,87,6.941,50.9415,44.0005,23.376165,13.7826675,15.9994,54.8,2183,2128.2,646.6835,768.15825,54.8,1,16,15,11,6,16,2,4,2,2.5,0.75,2,66,153,87,97.05,37.26,66,0.98,3.44,2.46,2.6185,0.9858,3.44,1,2,1,1.85,0.255,2,0,4,4,2.4,1.92,4,0,3,3,0.75,1.125,0,0,0,0,0,0,0,1,6,5,5,1.2,6,0,1,1,0.15,0.255,0,0,2,2,1.2,0.96,2,0,7,7,1.75,2.625,0,0,0,0,0,0,0,1,7,6,3.1,1.95,2,9.105,16.5933333333,7.4883333333,11.204499999995,2.519399999994,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12
mp-777681,Li3VF6,-3.1768297815,223.261173862919,2.76316114269035,0.034814206999978,3,23,20,8.6,3.36,9,1,93,92,60.7,38.76,93,6.941,50.9415,44.0005,18.57549192,6.980695152,18.9984032,53.5,2183,2129.5,386.507,399.6084,53.5,1,17,16,11,7.2,17,2,4,2,2.2,0.36,2,57,153,96,87.9,37.08,57,0.98,3.98,3,2.845,1.362,3.98,1,2,1,1.7,0.42,2,0,5,5,3,2.4,5,0,3,3,0.3,0.54,0,0,0,0,0,0,0,1,7,6,5,2.4,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,7,7,0.7,1.26,0,0,0,0,0,0,0,1,7,6,1.6,1.08,1,9.7075,16.5933333333,6.8858333333,12.10349999999,2.875199999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0,0,0,0,0,15,229,214,100.6,102.72,15
mp-779050,Li9V14O35,-2.42006031525862,1428.66245894731,3.10481194363866,0.072524428103447,3,23,20,10.8448275862069,5.8680142687277,8,1,87,86,63.7586206896552,28.0499405469679,87,6.941,50.9415,44.0005,23.0280862068965,13.4754411414982,15.9994,54.8,2183,2128.2,630.400172413793,749.530951248514,54.8,1,16,15,11.0172413793103,6.01367419738407,16,2,4,2,2.48275862068966,0.732461355529132,2,66,153,87,96.6206896551724,36.9560047562426,66,0.98,3.44,2.46,2.62137931034483,0.987990487514863,3.44,1,2,1,1.8448275862069,0.262187871581451,2,0,4,4,2.41379310344828,1.91438763376932,4,0,3,3,0.724137931034483,1.0986920332937,0,0,0,0,0,0,0,1,6,5,4.98275862068966,1.23602853745541,6,0,1,1,0.155172413793103,0.262187871581451,0,0,2,2,1.20689655172414,0.957193816884661,2,0,7,7,1.68965517241379,2.56361474435196,0,0,0,0,0,0,0,1,7,6,3.05172413793103,1.90606420927467,2,9.105,16.5933333333,7.4883333333,11.2095689655121,2.53999702734215,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.051724137931,103.855529131986,12
mp-851274,Li9Cr19O48,-1.96409732671053,889.074277546071,3.39619312209223,0.076519034429839,3,24,21,11.4078947368421,6.29605263157895,8,1,87,86,67.3157894736842,24.8642659279778,87,6.941,51.9961,45.0551,23.9258697368421,14.0351151315789,15.9994,54.8,2180,2125.2,633.336973684211,773.331513157895,54.8,1,16,15,11.7236842105263,5.4016620498615,16,2,4,2,2.5,0.75,2,66,139,73,91.5921052631579,32.3268698060942,66,0.98,3.44,2.46,2.70368421052632,0.930083102493075,3.44,1,2,1,1.63157894736842,0.465373961218837,2,0,4,4,2.52631578947368,1.86149584487535,4,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,5.40789473684211,1.04397506925208,6,0,1,1,0.368421052631579,0.465373961218837,0,0,2,2,1.26315789473684,0.930747922437673,2,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,2.88157894736842,1.55921052631579,2,9.105,16.5933333333,7.4883333333,10.5130263157855,1.77855955678172,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.9473684210526,100.986149584488,12
mp-7936,LiNbS2,-1.55444774083333,127.422502800082,4.27382667182295,0,3,41,38,19,11,16,1,88,87,56,32,88,6.941,92.90638,85.96538,40.994345,25.9560175,32.065,388.36,2750,2361.64,995.1025,877.44875,388.36,1,16,15,9.5,6.5,16,2,5,3,3.25,0.875,3,105,164,59,125.5,20.5,105,0.98,2.58,1.6,1.935,0.645,2.58,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,4,4,1,1.5,0,0,0,0,0,0,0,1,6,5,4.5,1.75,6,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,6,6,1.5,2.25,0,0,0,0,0,0,0,1,7,6,3,2,2,16.5933333333,25.786875,9.1935416667,21.586770833325,4.200104166675,25.786875,0,2.202,2.202,1.101,1.101,2.202,0,0,0,0,0,0,70,229,159,149.5,79.5,70
mp-1236025,Li(FeO2)8,-1.34571198973333,308.027649038815,3.82585881042628,0.166631763119996,3,26,23,13.56,7.9616,8,1,87,86,73.32,17.5104,87,6.941,55.845,48.904,28.387656,17.57270016,15.9994,54.8,1811,1756.2,632.7396,754.086656,54.8,1,16,15,12.84,4.0448,16,2,4,2,2.64,0.8704,2,66,132,66,89.6,30.208,66,0.98,3.44,2.46,2.8264,0.785408,3.44,1,2,1,1.96,0.0768,2,0,4,4,2.56,1.8432,4,0,6,6,1.92,2.6112,0,0,0,0,0,0,0,1,8,7,6.44,0.9984,6,0,1,1,0.04,0.0768,0,0,2,2,1.28,0.9216,2,0,4,4,1.28,1.7408,0,0,0,0,0,0,0,1,4,3,2.6,0.896,2,9.105,16.5933333333,7.4883333333,9.924533333332,1.04900266666496,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.675412096,0.91856045056,0,12,229,217,90.12,99.9936,12
mp-556288,Li2ReO3,-1.93622457902778,108.111626061421,7.62098402422257,0.20803250541667,3,75,72,17.5,19.1666666666667,8,1,87,86,52.8333333333333,34.5555555555556,87,6.941,186.207,179.266,41.3478666666667,48.2863777777778,15.9994,54.8,3459,3404.2,755.13,901.29,54.8,1,16,15,9.5,6.5,16,2,6,4,2.66666666666667,1.11111111111111,2,66,151,85,100.833333333333,34.8333333333333,66,0.98,3.44,2.46,2.36333333333333,1.07666666666667,3.44,1,2,1,1.66666666666667,0.444444444444444,2,0,4,4,2,2,4,0,5,5,0.833333333333333,1.38888888888889,0,0,14,14,2.33333333333333,3.88888888888889,0,1,21,20,6.83333333333333,4.72222222222222,6,0,1,1,0.333333333333333,0.444444444444444,0,0,2,2,1,1,2,0,5,5,0.833333333333333,1.38888888888889,0,0,0,0,0,0,0,1,5,4,2.16666666666667,0.944444444444444,2,9.105,16.5933333333,7.4883333333,12.5261111111,3.4211111111,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,114.666666666667,102.666666666667,12
mp-1177178,Li9Mn21O40,-2.04425667680788,754.626178132784,4.08440579351754,0.022079955714279,3,25,22,12.4571428571429,7.52571428571429,8,1,87,86,65.4428571428571,24.6367346938776,87,6.941,54.938045,47.997045,26.5163420714286,17.0530217571429,15.9994,54.8,1519,1464.2,545.345857142857,584.192485714286,54.8,1,16,15,11.3714285714286,5.28979591836735,16,2,4,2,2.6,0.84,2,66,139,73,95.8714285714286,34.1387755102041,66,0.98,3.44,2.46,2.55671428571429,1.0094693877551,3.44,1,2,1,1.87142857142857,0.224081632653061,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.5,2.1,0,0,0,0,0,0,0,1,7,6,5.65714285714286,1.19755102040816,6,0,1,1,0.128571428571429,0.224081632653061,0,0,2,2,1.14285714285714,0.979591836734694,2,0,5,5,1.5,2.1,0,0,0,0,0,0,0,1,5,4,2.77142857142857,1.33714285714286,2,9.105,16.5933333333,7.4883333333,10.4825615763514,1.57435608725878,9.105,0,0,0,0,0,0,0,0.000310120689655,0.000310120689655,0.0000930362068965,0.0001302506896551,0,12,229,217,101.4,102.171428571429,12
mp-851096,Li9Cr19O48,-1.97475353171052,889.988744071768,3.39270352186341,0.06586282942984,3,24,21,11.4078947368421,6.29605263157895,8,1,87,86,67.3157894736842,24.8642659279778,87,6.941,51.9961,45.0551,23.9258697368421,14.0351151315789,15.9994,54.8,2180,2125.2,633.336973684211,773.331513157895,54.8,1,16,15,11.7236842105263,5.4016620498615,16,2,4,2,2.5,0.75,2,66,139,73,91.5921052631579,32.3268698060942,66,0.98,3.44,2.46,2.70368421052632,0.930083102493075,3.44,1,2,1,1.63157894736842,0.465373961218837,2,0,4,4,2.52631578947368,1.86149584487535,4,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,5.40789473684211,1.04397506925208,6,0,1,1,0.368421052631579,0.465373961218837,0,0,2,2,1.26315789473684,0.930747922437673,2,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,2.88157894736842,1.55921052631579,2,9.105,16.5933333333,7.4883333333,10.5130263157855,1.77855955678172,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.9473684210526,100.986149584488,12
mp-862764,LiCa2Rh,-0.208042231666667,90.2843140977147,3.49458903415043,0.017057908333331,3,45,42,22,11.5,20,1,59,58,18.5,20.25,7,6.941,102.9055,95.9645,47.500625,27.7024375,40.078,453.69,2237,1783.31,1230.1725,503.41375,1115,1,9,8,3.5,2.75,2,2,5,3,3.75,0.875,4,128,176,48,155.5,20.5,176,0.98,2.28,1.3,1.315,0.4825,1,1,2,1,1.5,0.5,2,0,0,0,0,0,0,0,8,8,2,3,0,0,0,0,0,0,0,1,9,8,3.5,2.75,2,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,2,2,0.5,0.75,0,0,0,0,0,0,0,0,3,3,1,1,0,13.64,37.77,24.13,26.443333333325,11.326666666675,37.77,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225
mp-865935,Li2MgSn,-0.304543381666667,72.3818377578278,3.59943331093669,0.036905492499998,3,50,47,17,16.5,3,1,80,79,37.5,36.5,1,6.941,118.71,111.769,39.22425,39.742875,6.941,453.69,923,469.31,583.865,169.5675,453.69,1,14,13,4.5,4.75,1,2,5,3,3,1,2,128,141,13,134,6,128,0.98,1.96,0.98,1.3075,0.3275,0.98,1,2,1,1.5,0.5,1,0,2,2,0.5,0.75,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,14,13,4.5,4.75,1,0,1,1,0.5,0.5,1,0,4,4,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.5,1.25,1,16.5933333333,33.285,16.6916666667,22.34041666665,5.74708333335,16.5933333333,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,198.25,30.75,229
mp-866194,Li2MgCd,-0.151988070416666,72.3662804342227,3.45566831473577,0.0137292525,3,48,45,16.5,15.75,3,1,70,69,35,34,1,6.941,112.411,105.47,37.6495,37.38075,6.941,453.69,923,469.31,606.15,158.425,453.69,1,12,11,4,4,1,2,5,3,3,1,2,128,144,16,135.25,7.25,128,0.98,1.69,0.71,1.24,0.26,0.98,1,2,1,1.5,0.5,1,0,0,0,0,0,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,12,11,4,4,1,0,1,1,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,1,16.5933333333,22.89,6.2966666667,18.89291666665,2.29958333335,16.5933333333,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,211.5,17.5,229
mp-2348641,LiNiO2,-1.49799129916667,104.924252903937,4.63545095562234,0,3,28,25,11.75,8.125,8,1,87,86,59,29,87,6.941,58.6934,51.7524,24.4083,17.14255,15.9994,54.8,1728,1673.2,572.8225,577.58875,54.8,1,16,15,10.75,5.25,16,2,4,2,2.5,0.75,2,66,128,62,96,30,66,0.98,3.44,2.46,2.4425,0.9975,3.44,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,8,8,2,3,0,0,0,0,0,0,0,1,10,9,5.75,2.375,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,2,2,0.5,0.75,0,0,0,0,0,0,0,1,2,1,1.75,0.375,2,9.105,16.5933333333,7.4883333333,11.280833333325,2.6562499999875,9.105,0,0,0,0,0,0,0,0.5953947,0.5953947,0.148848675,0.2232730125,0,12,229,217,119.5,107.5,12
mp-9158,LiCuO2,-1.45058141083333,36.9384149295479,4.60717318261596,0,3,29,26,12,8.5,8,1,87,86,59.75,29.375,87,6.941,63.546,56.605,25.62145,18.962275,15.9994,54.8,1357.77,1302.97,480.265,438.7525,54.8,1,16,15,11,5,16,2,4,2,2.5,0.75,2,66,132,66,98,32,66,0.98,3.44,2.46,2.44,1,3.44,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,11,10,6,2.5,6,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.5,0.5,2,9.105,16.5933333333,7.4883333333,11.468333333325,2.5624999999875,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.5,107.5,12
mp-9244,LiBC,-0.374308039166667,45.2714843755826,2.18336671567818,0,3,6,3,4.66666666666667,1.11111111111111,3,1,77,76,50,32.6666666666667,1,6.941,12.0107,5.0697,9.9209,1.9866,6.941,453.69,3823,3369.31,2208.23,1169.69333333333,453.69,1,14,13,9.33333333333333,5.55555555555555,1,2,2,0,2,0,2,76,128,52,96,21.3333333333333,76,0.98,2.55,1.57,1.85666666666667,0.584444444444444,0.98,1,2,1,1.66666666666667,0.444444444444444,1,0,2,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.66666666666667,1.11111111111111,1,0,1,1,0.333333333333333,0.444444444444444,0,0,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3.33333333333333,1.55555555555556,1,5.64,16.5933333333,10.9533333333,9.80194444443333,4.52759259257778,5.64,0,4.496,4.496,2.00666666666667,1.65955555555556,0,0,0,0,0,0,0,166,229,63,196.333333333333,21.7777777777778,166
